reports,age,income,expenditure,dependents,months,majorcards,active,share
0,0.28399996,0.176072235,0,0.333333333,0.044444444,1,0,0.000470588
0.285714286,0.445,0.247554552,0,0.333333333,0.027777778,1,0.195652174,0.000342857
0,0.337,0.157261099,0.101694206,0.166666667,0.024074074,0,0.086956522,0.1644965
0,0.313,0.224183597,0.083332919,0,0.018518519,1,0.239130435,0.09721233
0,0.316,0.161023326,0,0,0.066666667,1,0.239130435,0.000510638
0.285714286,0.30799996,0.132430399,0,0,0.012962963,1,0.130434783,0.000609137
0,0.493,0.255079007,0.147600181,0.5,0.125925926,1,0.217391304,0.1525236
0.071428571,0.46099996,0.224981189,0,0.333333333,0.025925926,1,0.130434783,0.000375
0,0.415,0.134687735,0.001478731,0.333333333,0.07037037,1,0.130434783,0.0033
0,0.376,0.198645598,0.240373318,0.333333333,0.055555556,1,0.239130435,0.3137003
0,0.286,0.217080512,0.058131056,0.166666667,0.022222222,1,0.5,0.0698588
0,0.30000004,0.097065463,0.036082923,0.166666667,0.025925926,1,0.413043478,0.08980467
0,0.68299996,0.34537246,0.197980807,0,0.255555556,1,0.086956522,0.1534315
0,0.28399996,0.179834462,0.107633864,0,0.011111111,1,0,0.1539746
0,0.27600004,0.198645598,0.067014991,0.166666667,0.092592593,0,0.173913043,0.08745825
0,0.33600004,0.236267871,0.064322916,0,0.033333333,1,0.043478261,0.07162478
0,0.38899996,0.120707299,0.02627355,0,0.016666667,1,0.47826087,0.05414067
0,0.41599996,0.255079007,0.03752696,0.666666667,0.088888889,1,0.173913043,0.03882722
0,0.37099996,0.098194131,0,0.333333333,0.037037037,1,0,0.000792079
0,0.29599996,0.164785553,0.17105312,0.166666667,0.044444444,1,0.282608696,0.26509
0,0.46200004,0.20993228,0,0,0.066666667,0,0.043478261,4.00E-04
0.5,0.44100004,0.247554552,0,0.333333333,0.111111111,1,0.152173913,0.000342857
0,0.355,0.20993228,0.037570257,0.166666667,0.022222222,1,0.173913043,0.046713
0,0.415,0.16027088,0.115370293,0,0.2,0,0.239130435,0.1833799
0,0.29899996,0.14221219,0.069320746,0,0.048148148,1,0.369565217,0.1227771
0,0.26400004,0.104589917,0.064715721,0,0.05,1,0.065217391,0.1506275
0,0.31800004,0.150940557,0.018216886,0,0.018518519,1,0.043478261,0.03075632
0,0.382,0.258841234,0.005699836,0.333333333,0.037037037,1,0.369565217,0.006082192
0.428571429,0.46999996,0.224981189,0,0,0.162962963,1,0.152173913,0.000375
0,0.36900004,0.179834462,0,0,0.009259259,0,0,0.000461539
0.071428571,0.71899996,0.443190369,0.154681699,0.166666667,0.451851852,1,0.304347826,0.0943482
0.142857143,0.43500004,0.20993228,0,0,0.137037037,1,0.347826087,4.00E-04
0,0.44100004,0.322799097,0.099669141,0,0.111111111,1,0.347826087,0.08238
0,0.34399996,0.148532731,0.046666064,0,0.009259259,1,0.304347826,0.07956502
0,0.796,0.228743416,0,0.5,0.555555556,1,0.282608696,0.000369231
0,0.42000004,0.149736644,0.078933023,0.166666667,0.024074074,1,0.195652174,0.1334473
0,0.88799992,0.19537246,0.012528881,0,0.946296296,1,0.217391304,0.01688936
0,0.33900004,0.167072987,0.149267641,0.333333333,0.053703704,1,0.369565217,0.2284344
0,0.66000004,0.488337096,0.069344686,0.166666667,0.555555556,1,0.282608696,0.03858522
0.071428571,0.45799996,0.285176825,0,0.5,0.074074074,1,0.152173913,3.00E-04
0,0.45199996,0.372460497,0,0,0.159259259,1,0.02173913,0.000232558
0,0.47400004,0.367945824,0.078858818,0.5,0.244444444,1,0.326086957,0.05751137
0,0.53299996,0.300225734,0.043614771,0.333333333,0.277777778,0,0.043478261,0.03867167
0,0.367,0.405568096,0.059925149,0,0.001851852,0,0.173913043,0.03980107
0,0.27900004,0.124153499,0.133439856,0,0.005555556,1,0.086956522,0.2670521
0,0.32700004,0.107599699,0,0,0.192592593,1,0,0.000731707
0,0.62100004,0.49586155,0.004731939,0,0.07037037,0,0.108695652,0.002705882
0,0.27199996,0.123160271,0.005456784,0,0.088888889,1,0.086956522,0.011423
0,0.268,0.119638826,0,0.333333333,0.007407407,1,0,0.000666667
0.071428571,0.43999996,0.20993228,0,0.166666667,0.022222222,1,0.347826087,4.00E-04
0,0.43500004,0.149736644,0.006560186,0,0.142592593,1,0,0.01145455
0.071428571,0.271,0.119638826,0,0,0.011111111,1,0.043478261,0.000666667
0,0.382,0.179834462,0.001801363,0,0.155555556,1,0.456521739,0.002961538
0,0.32299996,0.134687735,0,0,0.044444444,1,0.086956522,6.00E-04
0,0.45799996,0.360421369,0.076904215,0.5,0.016666667,1,0,0.0572476
0,0.34200004,0.301730625,0.09711041,0.166666667,0.040740741,1,0.065217391,0.08559075
0,0.45600004,0.286591422,0.178203197,0.5,0.188888889,0,0.065217391,0.1649273
0,0.31099996,0.20993228,0.036647529,0,0.051851852,1,0.173913043,0.045469
0,0.262,0.221459744,0.032236328,0,0.025925926,0,0.065217391,0.03821515
0,0.28,0.194883371,0.047534461,0,0.118518519,1,0.173913043,0.06339286
0,0.35299996,0.199398044,0.154967745,0,0.087037037,1,0.02173913,0.2015343
0,0.27499996,0.137697517,0.098368933,0,0.022222222,1,0.195652174,0.1794971
0,0.40399996,0.247554552,0.020473163,0,0.022222222,1,0.173913043,0.02189943
0,0.77300008,0.520316027,0.048298035,0.166666667,0.446296296,1,0.173913043,0.02533895
0,0.28,0.172310008,0,0,0.066666667,0,0,0.00048
0,0.28399996,0.232505643,0.053576039,0,0.003703704,1,0.108695652,0.06044576
0,0.44100004,0.149736644,0.04781086,0.166666667,0.014814815,1,0.086956522,0.08092181
0.071428571,0.457,0.224981189,0.039109729,0.166666667,0.155555556,0,0.260869565,0.04545781
0,0.262,0.285176825,0.051630276,0,0.05,1,0.086956522,0.0480585
0,0.46,0.403227991,0.065004735,0.5,0.055555556,1,0.152173913,0.04341593
0,0.43699996,0.510910459,0.019073746,0.5,0.033333333,1,0.108695652,0.01020614
0.071428571,0.313,0.157261099,0,0,0.122222222,1,0.065217391,0.000521739
0,0.256,0.398043642,0.115140708,0,0.092592593,1,0,0.07795545
0.071428571,0.49500004,0.172310008,0.051361685,0.333333333,0.242592593,0,0.065217391,0.07657401
0.071428571,0.48799996,0.172310008,0,0.166666667,0.177777778,1,0.173913043,0.00048
0,0.30000004,0.586155004,0.03641817,0.333333333,0.033333333,1,0,0.01700675
0,0.28,0.121896163,0.035159646,0.166666667,0.022222222,0,0.217391304,0.07156994
0,0.325,0.202407825,0.029581336,0,0.016666667,0,0.065217391,0.03821552
0.214285714,0.463,0.337848006,0,0.5,0.066666667,1,0.173913043,0.000255319
0.142857143,0.27499996,0.113995485,0,0,0.377777778,0,0.108695652,0.000695652
0,0.445,0.101188864,0,0.166666667,0.066666667,1,0,0.000771803
0,0.49699996,0.271632807,0.14906277,0.333333333,0.066666667,1,0.043478261,0.1451636
0,0.62700004,0.164785553,0.044706881,0.166666667,0.177777778,1,0.043478261,0.06928459
0,0.379,0.164785553,0.120476237,0.166666667,0.1,0,0.02173913,0.1869583
0,0.43,0.20993228,0.098281016,0.166666667,0.333333333,1,0.108695652,0.121849
0,0.25500004,0.104589917,0.124463422,0,0.355555556,1,0.065217391,0.2893312
0,0.50299996,0.185854026,0.103058392,0.166666667,0.155555556,1,0,0.1430284
0,0.38599996,0.458239278,0.150326681,0.666666667,0.111111111,1,0.152173913,0.08876603
0,0.289,0.104589917,0.019289103,0,0.07962963,1,0.043478261,0.04509
0,0.385,0.179834462,0.054996685,0.166666667,0.140740741,0,0.065217391,0.07879038
0,0.34500004,0.14221219,0.078139897,0.333333333,0.044444444,1,0.152173913,0.1384924
0.071428571,0.33799996,0.129601204,0,0.333333333,0.137037037,1,0.086956522,0.000620989
0,0.27600004,0.172310008,0.154448049,0,0.022222222,1,0.086956522,0.229822
0.071428571,0.53299996,0.119638826,0,0,0.111111111,1,0.043478261,0.000666667
0,0.37500004,0.252069225,0.03172926,0,0.133333333,1,0.195652174,0.03320618
0,0.29700004,0.240030098,0.097117927,0,0.031481481,1,0.152173913,0.1063297
0,0.337,0.176072235,0.164237257,0.166666667,0.166666667,1,0.065217391,0.2395941
0,0.56700004,0.354401806,0.059331506,0.166666667,0.533333333,1,0.304347826,0.0448939
0,0.31500004,0.27765237,0.015009923,0,0.055555556,1,0.282608696,0.01446872
0,0.44299996,0.375470278,0.082654069,0,0.022222222,0,0,0.05915846
0,0.65100004,0.661399549,0.151951134,0.5,0.272222222,1,0.130434783,0.06282978
0,0.421,0.435665914,0.739206422,0.333333333,0.018518519,1,0,0.4582348
0,0.424,0.548532731,0.041434584,0.666666667,0.035185185,1,0.260869565,0.0205616
0,0.532,0.661399549,0.629088193,0.333333333,0.007407407,1,0.152173913,0.2599927
0,0.24000004,0.14221219,0.086837511,0.166666667,0.05,0,0.130434783,0.1538495
0,0.283,0.20993228,0.013383321,0.5,0.033333333,1,0.065217391,0.016826
0,0.32899996,0.179834462,0.025604356,0,0.311111111,1,0.108695652,0.03666654
0,0.655,0.396538751,0.197729412,0.166666667,0.27037037,1,0.086956522,0.1342037
0,0.48199996,0.601203913,0.062090818,0.5,0.318518519,1,0.326086957,0.02820012
0.071428571,0.39199996,0.172310008,0.1057384,0,0.272222222,1,0.065217391,0.1573136
0,0.34,0.20993228,0.05730457,0,0.037037037,1,0,0.07104634
0,0.424,0.473288187,0.118052979,0,0.011111111,1,0,0.067598
0.071428571,0.679,0.553950339,0.013335462,0.333333333,0.072222222,1,0.391304348,0.006669308
0.071428571,0.33600004,0.134687735,0.027794222,0.166666667,0.112962963,1,0.043478261,0.051839
0.214285714,0.37,0.228743416,0,0.166666667,0.133333333,1,0.152173913,0.000369231
0.142857143,0.286,0.20993228,0,0,0.044444444,1,0.086956522,4.00E-04
0,0.487,0.510910459,0.121556507,0.5,0.011111111,1,0.043478261,0.06458829
0.5,0.394,0.548532731,0,0,0.044444444,1,0.173913043,0.00016
0,0.45900004,0.270127916,0.061034488,0,0.042592593,1,0.130434783,0.05987158
0,0.30900004,0.262603461,0.083923336,0,0.437037037,1,0.130434783,0.08436351
0,0.39600004,0.240030098,0.131304579,0.166666667,0.066666667,1,0.152173913,0.1436397
0.071428571,0.33300004,0.198645598,0,0,0.111111111,0,0.152173913,0.000421053
0,0.33799996,0.179834462,0.038303439,0,0.061111111,1,0.086956522,0.05487154
0,0.26299996,0.102031603,0.029595855,0,0.033333333,1,0.02173913,0.07067624
0,0.289,0.119638826,0.064603058,0,0.27962963,1,0.108695652,0.1336028
0,0.47100004,0.217456734,0.141431196,0.333333333,0.033333333,1,0.065217391,0.1696903
0,0.30300004,0.097065463,0,0.666666667,0.088888889,0,0.02173913,8.00E-04
0.071428571,0.226,0.148984199,0.20056751,0,0.109259259,1,0.043478261,0.3406356
0,0.373,0.398043642,0.104760276,0.5,0.011111111,1,0.152173913,0.0708629
0,0.38100004,0.315274643,0.04776866,0.333333333,0.133333333,1,0.173913043,0.04042523
0,0.397,0.20993228,0.303400866,0.333333333,0.17962963,1,0.086956522,0.3761903
0.071428571,0.31399996,0.206170053,0.10512969,0,0.044444444,1,0.108695652,0.1325831
0,0.31800004,0.104589917,0.009855874,0,0.044444444,1,0.108695652,0.02353625
0,0.26700004,0.134687735,0.062209385,0,0.014814815,1,0.173913043,0.115791
0,0.29899996,0.198961625,0.104541693,0.166666667,0.077777778,1,0.065217391,0.1362319
0,0.31800004,0.149736644,0.029678665,0,0.077777778,1,0.173913043,0.05026682
0,0.35100004,0.258841234,0.08625516,0,0.044444444,1,0.369565217,0.08789534
0.642857143,0.41899996,0.112114372,0,0,0.166666667,1,0.217391304,0.000705882
0,0.68599996,0.108352144,0.003952244,0,0.044444444,1,0.065217391,0.009515151
0,0.62400004,0.184349135,0.031804808,0.5,0.422222222,1,0,0.04462218
0,0.49999996,0.191121144,0.013939861,0.166666667,0.251851852,0,0.195652174,0.019072
0,0.47100004,0.101580135,0.01937944,0,0.046296296,1,0.065217391,0.04665384
0.071428571,0.679,0.586155004,0,0,0.755555556,1,0.152173913,0.00015
0,0.337,0.136734387,0.060378189,0.166666667,0.168518519,1,0.02173913,0.1110255
0,0.45499996,0.285176825,0.009670899,0,0.02962963,1,0.173913043,0.0092175
0,0.65899996,0.488337096,0.143831289,0,0.064814815,1,0,0.07986075
0,0.34999996,0.172310008,0.120681109,0,0.12962963,1,0.195652174,0.1795448
0,0.23599996,0.20993228,0,0,0.090740741,1,0.065217391,4.00E-04
0,0.301,0.224981189,0.039056495,0,0.007407407,1,0.130434783,0.04542718
0,0.325,0.223476298,0.077696535,0.333333333,0.022222222,0,0,0.09087579
0,0.328,0.224981189,0.026566339,0,0.042592593,1,0.195652174,0.03100344
0.071428571,0.31,0.11440933,0.042433937,0,0.014814815,1,0.217391304,0.09120428
0,0.30900004,0.164785553,0.069604405,0,0.277777778,1,0.391304348,0.1078696
0.071428571,0.385,0.153498871,0,0.166666667,0.077777778,0,0.282608696,0.000533333
0,0.51799996,0.281376975,0.166869129,1,0.005555556,0,0,0.1571475
0,0.41700004,0.20993228,0.011680897,0.166666667,0.055555556,0,0.043478261,0.01464867
0,0.331,0.183596689,0.051509838,0,0.014814815,1,0,0.07259849
0.357142857,0.334,0.152445448,0,0,0.133333333,1,0.239130435,0.000536673
0,0.47100004,0.337848006,0.079786676,0.666666667,0.022222222,1,0.217391304,0.06314021
0,0.48799996,0.246049661,0.007005957,0,0.051851852,1,0.47826087,0.00768908
0,0.27799996,0.176072235,0.005242773,0.166666667,0.011111111,1,0,0.007960784
0.071428571,0.52099996,0.192626035,0.032371846,0,0.081481481,1,0.304347826,0.04364765
0,0.57199996,0.218442438,0.020892317,0,0.012962963,1,0.347826087,0.02505766
0,0.223,0.13227991,0.03352687,0,0.118518519,0,0.02173913,0.06387195
0.071428571,0.25200004,0.119638826,0.093176717,0,0.355555556,1,0.173913043,0.1925344
0.071428571,0.65599996,0.691497366,0,0.166666667,0.174074074,0,0.043478261,0.00012766
0,0.424,0.398043642,0.018908932,0,0.066666667,1,0.043478261,0.01289636
0,0.28800004,0.097065463,0,0,0.033333333,1,0,8.00E-04
0,0.29599996,0.187358916,0.124914849,0.166666667,0.033333333,1,0.086956522,0.1720774
0,0.28399996,0.161023326,0.043891137,0,0.046296296,1,0.195652174,0.06976553
0,0.47700004,0.330323552,0.033981232,0.333333333,0.007407407,1,0.02173913,0.02751957
0,0.379,0.811881114,0.031432167,0,0.022222222,1,0,0.01070092
0,0.748,0.18393529,0.07404192,0,0.185185185,1,0.02173913,0.1037453
0.071428571,0.43399996,0.53724605,0.140756347,0,0.094444444,0,0.304347826,0.07122857
0,0.274,0.224981189,0.014558509,0,0.025925926,1,0,0.01710906
0,0.33799996,0.450714823,0.114846822,0,0.033333333,1,0.195652174,0.06892936
0.071428571,0.454,0.230248307,0.209852057,0.333333333,0.012962963,1,0.065217391,0.2386927
0.142857143,0.58800004,0.262603461,0.142747245,0.666666667,0.4,1,0.239130435,0.143523
0,0.60900004,0.115876599,0.10028753,0,0.066666667,1,0.02173913,0.2131486
0,0.28099996,0.166666667,0,0.333333333,0.244444444,1,0.02173913,0.000494845
0.071428571,0.346,0.187358916,0,0.166666667,0.642592593,0,0.02173913,0.000444444
0,0.541,0.262603461,0.137709892,0,0.044444444,1,0.043478261,0.1384322
0,0.37800004,0.224981189,0.011695416,0.166666667,0.022222222,1,0.02173913,0.01378125
0,0.37999996,0.217456734,0.108745848,0.166666667,0.096296296,1,0.065217391,0.1304742
0,0.44899996,0.661399549,0,0,0.244444444,1,0,0.000133333
0.214285714,0.32899996,0.398043642,0.326020445,0,0.133333333,1,0.239130435,0.2204731
0,0.43099996,0.292701279,0,0.333333333,0.055555556,1,0,0.000292683
0,0.45799996,0.20993228,0.183333565,0,0.085185185,1,0.043478261,0.227364
0,0.304,0.194883371,0.149030797,0,0.122222222,1,0.065217391,0.1980021
0,0.496,0.367945824,0.045173342,0.166666667,0.116666667,1,0.086956522,0.03296432
0,0.41299996,0.510910459,0.066585374,1,0.116666667,1,0.065217391,0.03546543
0,0.292,0.157562077,0.232135744,0,0.140740741,1,0.043478261,0.3747426
0,0.38400004,0.157261099,0.123668683,0.166666667,0.116666667,1,0.130434783,0.2000322
0.071428571,0.29299996,0.127163281,0,0.166666667,0.025925926,0,0.086956522,0.000631579
0,0.28399996,0.157261099,0.085707782,0,0.011111111,1,0.065217391,0.1386009
0.071428571,0.27000004,0.097065463,0,0.5,0.025925926,1,0.086956522,8.00E-04
0,0.31099996,0.162904439,0.091216436,0.166666667,0.211111111,1,0.02173913,0.142851
0,0.36000004,0.194883371,0.123750954,0,0.022222222,1,0.130434783,0.1643857
0,0.32299996,0.173995485,0.159666624,0.166666667,0.185185185,1,0.065217391,0.2354365
0,0.32400004,0.149736644,0.004081565,0,0.111111111,0,0.043478261,0.007309545
0,0.38700004,0.224981189,0.102424161,0,0.055555556,1,0.02173913,0.1192053
0,0.388,0.262603461,0.003142975,0,0.159259259,1,0.173913043,0.003456757
0,0.55,0.119638826,0.015943407,0.166666667,0.311111111,1,0.043478261,0.0335
0.142857143,0.562,0.161023326,0,0,0.294444444,1,0.086956522,0.000510638
0,0.271,0.121143717,0.265145822,0,0.172222222,1,0.043478261,0.5418599
0,0.50299996,0.398043642,0.104517237,0,0.181481481,1,0.086956522,0.07068036
0.857142857,0.36300004,0.179834462,0,0,0.422222222,1,0.304347826,0.000461539
0,0.25500004,0.145974417,0.153674796,0,0.055555556,1,0,0.2658507
0,0.43800004,0.270127916,0.036455563,0.5,0.142592593,1,0.086956522,0.03591921
0,0.44400004,0.134687735,0.0143453,0.166666667,0.07037037,0,0.065217391,0.026928
0.142857143,0.31699996,0.16854778,0.080175964,0,0.009259259,1,0.326086957,0.1217171
0.071428571,0.55500004,0.247554552,0.103175346,0.166666667,0.224074074,0,0.108695652,0.1096431
0,0.30499996,0.194883371,0.244858163,0,0.003703704,1,0.152173913,0.3252597
0.071428571,0.36199996,0.13393529,0.133244921,0,0.151851852,1,0.173913043,0.2490915
0,0.328,0.134687735,0,0,0.088888889,1,0,6.00E-04
0,0.25,0.14221219,0.042583961,0,0.359259259,1,0.108695652,0.07551762
0,0.238,0.194130926,0.016934694,0,0.159259259,1,0.108695652,0.02268351
0,0.277,0.158765989,0.072679089,0,0.005555556,1,0.173913043,0.1166047
0,0.53899996,0.330323552,0.096151902,0.333333333,0.133333333,1,0.108695652,0.07776695
0.071428571,0.316,0.134687735,0,0.333333333,0.111111111,1,0.152173913,6.00E-04
0,0.355,0.20993228,0.055966195,0.166666667,0.111111111,1,0.02173913,0.06942033
0,0.62599996,0.234612491,0.025708944,0.166666667,0.45,1,0.065217391,0.02882272
0,0.49800004,0.170443943,0.044699621,0.333333333,0.411111111,0,0.217391304,0.06724951
0,0.271,0.307750188,0.182393382,0,0.022222222,1,0.239130435,0.1578128
0,0.394,0.11738149,0,0,0.188888889,1,0.02173913,0.000677966
0.071428571,0.35599996,0.16854778,0.071267573,0.333333333,0.155555556,1,0.282608696,0.1085196
0,0.241,0.123401053,0.170330972,0,0.177777778,1,0.043478261,0.3426108
0,0.31099996,0.15199398,0.033806463,0,0.022222222,1,0.02173913,0.05652018
0,0.268,0.172310008,0,0.5,0.055555556,0,0,0.00048
0.214285714,0.39199996,0.248239278,0.150458702,0,0.040740741,1,0.195652174,0.1596184
0,0.32599996,0.231565087,0.028655382,0.166666667,0.1,1,0.260869565,0.03242008
0,0.34,0.302633559,0.141033552,0,0.055555556,1,0.108695652,0.1239747
0.071428571,0.44100004,0.123401053,0,0.333333333,0.355555556,1,0.043478261,0.000648649
0,0.31,0.149736644,0.036861789,0.166666667,0.051851852,1,0.217391304,0.06259273
0,0.49999996,0.247554552,0,0,0.1,1,0,0.000342857
0,0.283,0.20993228,0.094544677,0,0.025925926,1,0,0.1172833
0,0.301,0.119638826,0.220676624,0,0.181481481,1,0.043478261,0.4559923
0,0.30600004,0.112114372,0.036489439,0.166666667,0.05,1,0.173913043,0.08007
0,0.346,0.398043642,0.093035275,0.333333333,0.033333333,1,0.065217391,0.062952
0,0.48499996,0.177464259,0.036029947,0,0.1,1,0.065217391,0.05233015
0.142857143,0.706,0.247554552,0,0,0.675925926,0,0.108695652,0.000342857
0,0.44700004,0.172310008,0.048826087,0,0.027777778,1,0.043478261,0.0726416
0,0.36799996,0.232701279,0.001478731,0.166666667,0.166666667,1,0.086956522,0.001998425
0,0.35599996,0.153498871,0.064460293,0,0.066666667,1,0,0.106824
0.071428571,0.388,0.736644093,0.099451364,0.5,0.064814815,1,0.086956522,0.03704
0,0.304,0.202407825,0.062362635,0,0.003703704,1,0,0.08015586
0.142857143,0.43399996,0.206170053,0,0.166666667,0.133333333,1,0.065217391,0.00040678
0,0.30199996,0.104589917,0,0,0.172222222,1,0,0.00075
0,0.34,0.240030098,0.01931088,0,0.383333333,1,0.086956522,0.02121324
0.285714286,0.262,0.14221219,0,0,0.387037037,1,0.217391304,0.000571429
0,0.32899996,0.224981189,0.101123663,0,0.044444444,1,0.043478261,0.1177562
0,0.34999996,0.247554552,0,1,0,1,0.043478261,0.000342857
0,0.376,0.170052671,0.062920789,0.5,0.174074074,1,0.043478261,0.09478866
0,0.33000004,0.179834462,0.05241024,0.333333333,0.111111111,1,0.130434783,0.07505192
0.142857143,0.46800004,0.287042889,0,0.166666667,0.155555556,1,0.086956522,0.000298152
0,0.27000004,0.14221219,0.101464847,0,0.022222222,0,0.086956522,0.179709
0,0.35899996,0.130925508,0.094514543,0,0.092592593,1,0.217391304,0.1804298
0,0.40800004,0.255041384,0,0.666666667,0.025925926,1,0,0.00033338
0.142857143,0.51199996,0.262603461,0,0.666666667,0.155555556,0,0.065217391,0.000324324
0,0.37699996,0.20993228,0.172165394,0,0.012962963,1,0.02173913,0.2136177
0,0.38599996,0.322799097,0.110873898,0,0.088888889,1,0.086956522,0.09166333
0.785714286,0.295,0.157261099,0,0,0.044444444,1,0.260869565,0.000521739
0,0.54000004,0.247554552,0.128095712,0,0.433333333,0,0.043478261,0.13624
0,0.30300004,0.14221219,0.023121969,0,0.081481481,1,0.108695652,0.04128572
0,0.487,0.360421369,0.162460619,0,0.07037037,1,0.413043478,0.1209914
0,0.48000004,0.16854778,0.045979664,0,0.333333333,1,0,0.07000694
0,0.49500004,0.247554552,0.002688601,0.166666667,0.222222222,1,0.195652174,0.003142857
0,0.292,0.172310008,0.157277275,0,0.027777778,0,0.02173913,0.2339912
0.785714286,0.36199996,0.255079007,0,0,0.2,1,0.347826087,0.000333333
0,0.30000004,0.184048157,0.11384021,0,0.177777778,1,0,0.1594194
0,0.33799996,0.172310008,0,0,0.151851852,1,0,0.00048
0,0.33900004,0.134687735,0,0,0.2,1,0,6.00E-04
0,0.29899996,0.249059443,0.019734335,0,0.027777778,1,0.065217391,0.02107955
0.071428571,0.277,0.125425132,0.178450011,0,0.022222222,1,0.065217391,0.3536299
0,0.253,0.153498871,0.019064063,0,0.027777778,1,0.02173913,0.03186978
0,0.47599996,0.11303988,0.042739631,0,0.133333333,1,0,0.0930713
0,0.307,0.285176825,0.028980973,0,0.111111111,0,0.108695652,0.026998
0,0.301,0.146726862,0.011722301,0,0.07037037,0,0.043478261,0.02055556
0.142857143,0.48300004,0.232505643,0.035159388,0.166666667,0.107407407,1,0.304347826,0.03977939
0,0.45000004,0.510910459,0.020829132,0.5,0.177777778,1,0.108695652,0.01116743
0,0.301,0.14221219,0.06215186,0,0.007407407,1,0.173913043,0.1102229
0,0.49800004,0.20993228,0.042511885,0,0.307407407,1,0.152173913,0.05293967
0.071428571,0.289,0.247554552,0.06578202,0,0.111111111,1,0.239130435,0.06996286
0,0.27300004,0.139954853,0,0,0.001851852,1,0,0.00057971
0,0.226,0.194883371,0.125880326,0,0.018518519,0,0,0.1672143
0,0.68299996,0.360421369,0,0,0.266666667,1,0.152173913,0.00024
0,0.40500004,0.148893905,0.087229509,0,0.027777778,1,0.152173913,0.1483196
1,0.577,0.134687735,0,0.166666667,0.222222222,1,0.326086957,6.00E-04
0.071428571,0.583,0.187358916,0,0,0.222222222,1,0.065217391,0.000444444
0,0.34500004,0.186606471,0.113622433,0.166666667,0.114814815,0,0,0.1571033
0.071428571,0.48799996,0.264860798,0.057999842,0.166666667,0.27962963,1,0.152173913,0.05783512
0,0.39199996,0.134687735,0.050359396,0.333333333,0.014814815,0,0.043478261,0.0938035
0,0.52999996,0.307750188,0.018685509,0.5,0.288888889,1,0.195652174,0.01639512
0,0.45600004,0.398043642,0.0663052,0.666666667,0.183333333,1,0.195652174,0.04493018
0,0.44599996,0.429646351,0.048168724,0.333333333,0.088888889,1,0.152173913,0.03028024
0.071428571,0.529,0.556057186,0.100253363,1,0.383333333,1,0.239130435,0.04906355
0,0.21600004,0.196388262,0.031598594,0,0.003703704,0,0.02173913,0.0418539
0,0.29299996,0.149736644,0.041012452,0,0.424074074,0,0.02173913,0.06938273
0,0.568,0.184431904,0.071234762,0,0.498148148,1,0.173913043,0.09956446
0.214285714,0.37800004,0.548532731,0,0,0.055555556,1,0.152173913,0.00016
0,0.39499996,0.285176825,0.275781133,0.333333333,0.077777778,1,0.086956522,0.2564355
0,0.37699996,0.473288187,0.194521641,0.333333333,0.022222222,1,0.130434783,0.1113085
0,0.45900004,0.405568096,0.140751249,0.666666667,0.211111111,0,0.152173913,0.0934841
0,0.23299996,0.14221219,0,0,0.22962963,1,0.043478261,0.000571429
0,0.42199996,0.322799097,0.021647812,0.166666667,0.025925926,1,0,0.01804822
0,0.349,0.173062453,0.030413995,0.166666667,0.022222222,0,0,0.04510837
0.142857143,0.55,0.739051919,0.027227196,0.333333333,0.248148148,1,0.326086957,0.01013447
0,0.23700004,0.247554552,0.056603942,0.166666667,0.044444444,1,0.065217391,0.06020943
0,0.27199996,0.247554552,0.042629129,0,0.014814815,1,0.065217391,0.04541571
0,0.28999996,0.27765237,0.098673014,0.333333333,0.05,1,0,0.09410384
0,0.22,0.172310008,0.142181026,0,0.007407407,0,0.02173913,0.2115316
0,0.58800004,0.375470278,0.204827061,0.166666667,0.561111111,1,0.239130435,0.146526
0,0.571,0.097065463,0,0,0.111111111,1,0,8.00E-04
0,0.58800004,0.736636569,0.029824656,0.666666667,0.403703704,0,0.260869565,0.01116311
0,0.68899996,0.292701279,0.092456699,0.5,0.224074074,1,0.326086957,0.08389854
0,0.29299996,0.149736644,0.039048429,0,0.040740741,1,0.130434783,0.06601682
0,0.31500004,0.313769752,0.043918045,0.833333333,0.044444444,1,0.130434783,0.03736278
0.357142857,0.457,0.171196388,0,0.333333333,0.044444444,1,0.217391304,0.000482859
0.071428571,0.35299996,0.480812641,0.16457144,0,0.044444444,1,0.304347826,0.09274364
0.071428571,0.36600004,0.190368698,0.013650835,0.5,0.140740741,1,0.173913043,0.01856679
0.071428571,0.70500004,0.187358916,0.002070223,0,0.466666667,1,0.173913043,0.003222222
0,0.46,0.229631302,0.002285311,0.666666667,0.033333333,1,0,0.00294316
0,0.54600004,0.420617005,0.051534035,0,0.218518519,1,0.130434783,0.03306483
0,0.30799996,0.172310008,0.040168769,0,0.011111111,0,0,0.0598016
0,0.358,0.247554552,0.331975912,0,0.011111111,0,0.043478261,0.3527866
0,0.95999992,0.097065463,0,0,0.044444444,1,0,8.00E-04
0,0.30499996,0.115876599,0,0,0.2,0,0,0.000685714
0.357142857,0.47899996,0.315274643,0,0.166666667,0.155555556,1,0.326086957,0.000272727
0,0.50299996,0.337848006,0.023216343,0.5,0.277777778,1,0.043478261,0.01847894
0,0.586,0.232505643,0.036011395,0,0.466666667,1,0,0.04070939
0,0.526,0.420617005,0.124552953,0.666666667,0.046296296,1,0.347826087,0.07990742
0.071428571,0.51600004,0.384499624,0,0.833333333,0.203703704,1,0.152173913,0.000225564
